phase,time_s,forward_m,up_m,yaw_deg
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.660000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.670000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.680000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.690000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.700000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.710000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.720000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.730000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.740000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.750000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.760000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.770000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.780000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.790000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.800000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.810000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.820000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.830000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.840000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.850000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.860000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.870000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.880000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.890000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.900000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.910000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.920000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.930000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.940000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.950000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.960000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.970000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.980000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
static,0.990000,0.000000,0.000000,0.002735
